id,dataset,text,subject,prompt,label,response,confidence_level,truth_level,correct,response_explanation
0,WELFake Dataset,"WELLINGTON (Reuters) - New Zealand will develop a close relationship with China, Foreign Minister Winston Peters said on Tuesday, putting to rest fears that his protectionist campaign rhetoric would fuel tension with a key trading partner. The 40-year political veteran played a decisive role in bringing the centre-left Labour Party to power in October after an inconclusive election left his nationalist New Zealand First party holding the balance of power. But many in China see New Zealand as a model for the Asian giant s relationship with Western countries, with President Xi Jinping last year calling the depth of the bond  unprecedented .  Our record of trade and economic firsts is dramatic,  Peters, who is also deputy prime minister, told academics and diplomats in Wellington, setting out his stance on China for the first time since taking office.  New Zealand will continue to seek closer cooperation with China as both countries focus on sustainable economic development and the wellbeing of our peoples,  Peters said, giving a complimentary account of 45 years of diplomatic ties.    Peters had campaigned on a protectionist platform, vowing to slash immigration and curb foreign investment, which fueled  concern he could anger the Asian giant, the country s top destination for goods exports. On the previous National government s watch, New Zealand became the first developed country to join the China-led Asia Infrastructure Investment Bank and helped usher in other Western countries, according to treasury officials. Trade between the two countries has grown to more than NZ$24 billion ($16.54 billion) a year and New Zealand was the first Western nation to formally sign up to China s sweeping Belt and Road global infrastructure initiative in March. The two are in the midst of negotiations to upgrade their 2008 free trade pact, which Peters said would  serve as a demonstration to our shared commitment to trade liberalization . He also defended China s human rights record, which has at times drawn fire from rights groups.  When you have hundreds of millions of people to be re-employed and relocated with the change of your economic structure you have some massive, huge problems,  Peters said.  Sometimes commentators in the West should have a little more regard to that, and the economic outcome for those people, rather than constantly harping on about the romance of freedom.  China s crackdown on activists and lawyers in its campaign to stifle dissent was  alarming , New York-based Human Rights Watch said in September. ($1=1.4512 New Zealand dollars) ",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",1.0,1, 12, 12,1," The twitter post is factual because it accurately reports on the statements made by New Zealand Foreign Minister Winston Peters regarding New Zealand's relationship with China. Peters stated that New Zealand will continue to seek closer cooperation with China and that the two countries will focus on sustainable economic development and the wellbeing of their peoples. He also defended China's human rights record, saying that Western commentators should have more regard for the economic challenges that China faces. The post is based on a Reuters news article, which is a reputable source of information."
0,WELFake Dataset,"Previous Are You Ready for Aftermath of the Election? Will There Be An Election? 
I recently interviewed geopolitical and prepping expert, Bob Griswold of Ready Made Resources . We discussed the election and the false flag attacks that could like between the now and preventing the election. 
Most importantly, Bob the provided the listeners with some very low-cost and effective means of prepping for the coming disasters that are coming our way.",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 0,0, The post is disinformation because it makes claims about false flag attacks and coming disasters without providing any evidence to support these claims. The confidence level is 12 because the post is clearly making false and unsubstantiated claims. The truthfulness level is 0 because the post is completely false.
0,WELFake Dataset,"A threat from a junior   Israeli embassy worker to ‘take down’ a British government minister drew an immediate apology from the country’s most senior diplomat. [The Mail on Sunday newspaper posted undercover footage, taken in a covert sting operation,  of  the embassy employee telling a reporter from   that “I want to take down  …     the Deputy Foreign Minister” (Sir Alan Duncan)   —   a   critic of Israel, and Foreign Secretary Boris Johnson’s   .  Duncan was “doing a lot of problems,” he added, before calling foreign office chief Johnson an “idiot” and mocking “crazy” opposition Labour leader Jeremy Corbyn and his “weirdo” supporters. The embassy apologized for the smears, saying it “rejects the remarks concerning Minister Duncan, which are completely unacceptable”. “The comments were made by a junior embassy employee who is not an Israeli diplomat, and who will be ending his term of employment with the embassy shortly,” it added. Ambassador Mark Regev (pictured) apologised personally to Duncan on Friday, according to the embassy. Britain’s Foreign Office confirmed they had received an apology, and that it now considered “the matter closed”. “The Israeli Ambassador has apologised and is clear these comments do not reflect the views of the Embassy or Government of Israel,” a spokesperson told The Independent. “The UK has a strong relationship with Israel and we consider the matter closed. ” The Guardian reported that the footage was part of a wider project recording conversations with Israeli embassy staff, British politicians and   supporters, which is set to air in documentaries that   will broadcast from January 15.  ",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",1.0,1, 12, 12,1," The twitter post is factual because it is based on a news article from The Mail on Sunday newspaper. The article reports that an undercover sting operation recorded a junior Israeli embassy worker threatening to ""take down"" a British government minister. The embassy has since apologized for the remarks, saying they are ""completely unacceptable"" and do not reflect the views of the embassy or the government of Israel. The British Foreign Office has confirmed that it has received an apology and considers the matter closed. I am confident that my answer is correct because it is based on a credible news source and has been confirmed by the British Foreign Office."
0,WELFake Dataset,"What is going on with WikiLeaks?   Defend Democracy 
WikiLeaks director and founder of the Centre for Investigative Journalism Gavin MacFadyen has died at age 76. The cause of death is yet unknown. His ‘fellows in arms’ have flocked online to post their farewells, including WikiLeaks co-founder Julian Assange. 
“ We are extremely sad to announce the death of Gavin MacFadyen, CIJ’s Founder, Director and its leading light ,” the Centre for Investigative Journalism team wrote on its Twitter. 
MacFadyen was a pioneering investigative journalist and filmmaker, who back in 2003 founded the Centre for Investigative Journalism (CIJ), an organization that helped break several major stories and has trained a number of prominent journalists. 
Gavin Macfadyen was mentor to Assange (and his closest friend in London), to WikiLeaks’ Sarah Harrison, Joseph Farrell and many others. 
— WikiLeaks (@wikileaks) 4:03 AM – 23 Oct 2016 
He was a mentor and friend to famous whistleblower and co-founder of WikiLeaks Julian Assange, as well as the director of the publication. Paying tribute to their head, WikiLeaks published a post on the group’s Twitter account saying MacFadyen “ now takes his fists and his fight to battle God .” 
The post is signed “ JA ,” indicating that the phrase belongs directly to Julian Assange, with WikiLeaks claiming that, despite the whistleblower being deprived of internet access in his suite in the Ecuadorian embassy for a week now, he has been able to contact them and is “ still in full command. ” 
The CIJ team also published an address from MacFadyen’s wife and member of Julian Assange’s Defense Fund, Susan Benn, who described her husband as a “ larger-than-life person, ” with gratitude and respect. 
“ He was the model of what a journalist should be… He spearheaded the creation of a journalistic landscape which has irrevocably lifted the bar for ethical and hard-hitting reporting. Gavin worked tirelessly to hold power to account. 
“His life and how he lived it were completely in sync with the principles that he held dear and practiced as a journalist and educator – to comfort the afflicted and afflict the comfortable, ” Benn wrote . 
Recounting her husband’s achievements, she said he had produced and directed more than 50 investigative documentaries covering diverse and multiple countries and problems. She also noted that he had been banned from apartheid South Africa and the Soviet Union for his investigative work, and was also attacked by British Neo-Nazis. 
In his professional career, MacFadyen shed light on topics like child labor, pollution, the torture of political prisoners, neo-Nazis in Britain, UK industrial accidents, Contra murders in Nicaragua, the CIA, maritime piracy, election fraud in South America, South African mines, as well as many others. He worked on investigative television programs for PBS’s Frontline, Granada Television’s World in Action, the BBC’s Fine Cut, Panorama, The Money Programme, and 24 Hours, as well as Channel 4’s Dispatches. 
The cause of MacFadyen’s death has not yet been made public. In the original post from his wife Susan, she wrote that he had died from “ a short illness, ” but that line has now been removed. 
Did you know: Gavin Macfadyen was arrested with Bernie Sanders, was a body double for Nick Nolte & was banned from South Africa & the USSR? 
— WikiLeaks (@wikileaks) 4:20 AM – 23 Oct 2016 
Twitter has been full of tributes from his colleagues and like-minded people. Even the hacktivist organization Anonymous has spoken out. Gavin MacFadyen, always kind & supportive of young journalists & filmmakers. Can never forget your booming laugh. Thank you my friend. 
Earlier this year, MacFadyen gave an interview to RT’s Going Underground program to talk about the publication of leaks related to US presidential candidate Hillary Clinton, the most recent of which have been emails from the account of her aid, John Podesta. The barrage of sometimes shocking revelations has proven to be a bit of a thorn in the side for Clinton’s election campaign. In the interview, he said that the documents released so far are merely a drop in the ocean of the information WikiLeaks is receiving, and was hopeful that while “ there’s only one known Snowden, ” there may be other whistleblowers who will keep shedding light on injustice and other major global pain points.",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 12,0," The post is factual. The death of Gavin MacFadyen, the director of the Centre for Investigative Journalism and a close associate of WikiLeaks founder Julian Assange, was widely reported in the media. The post provides details about MacFadyen's life and work, including his role in founding the CIJ and his work on investigative documentaries. The post also includes tributes from MacFadyen's colleagues and friends."
0,WELFake Dataset,"A lot of people have said that Donald Trump would start sounding more  presidential if he managed to secure the Republican nomination. This meant that he would tone down his rhetoric, maybe try to bring the country together inside of dividing us and attempt to gain the support of Independent voters by sounding like an intelligent human being. Trump, however, has proven that he has different plans and he doesn t give a f*ck about uniting this country.On Wednesday evening, the presumptive nominee for the GOP sat down with NBC Nightly News host Lester Holt for an interview and promised more of the same.Holt asked, As you try to appeal to the whole country, do you stand, for example, by the idea of a ban on foreign Muslims coming into the country?  Trump responded: I do. We have to be vigilant. We have to be strong. We have to see what s going on. There s a big problem in the world happening with the migration in Europe, you look at Germany, it s crime riddled right now. LIES! Germany is absolutely not  riddled  with crime. Trump is so full of shit. Last year the German Federal Office of Criminal Investigation studied crime rates in the country to see if there was a rise due to the Syrian refugees fleeing to the country and found:Crimes committed by refugees stood at the same level as those committed by native Germans. These findings are the result of an initial evaluation conducted by the BKA in cooperation with all federal states and commissioned by the Ministry of the Interior.Interior Minister Thomas de Maizi re said that based on the numbers presently available, he would forecast refugees to be as prone to committing crimes as native Germans are. He explained that he had ordered the report in early October in order to provide proof to  dispel rumors about an increase in criminal acts in Germany. This another lie just like the one about only  bad  Mexicans coming to the United States. The interview with Holt proved that 1) Trump has not plan to tone down his hateful rhetoric and 2) he has no plans to start telling the truth. There is no way he is going to win over the voters he needs if he continues down the path that he is on. Unless he wakes up one day and starts talking about equality, inclusiveness and apologizes to all of the people he offended, he has no chance in hell of EVER sitting behind the desk in the Oval Office. But if a miracle happened and he somehow won, he would absolutely destroy our country   he just let us know.Watch:Featured image via video screenshot",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 1,0," The post is factual because it accurately reports on Trump's interview with Lester Holt, in which Trump stated that he would continue to support a ban on foreign Muslims entering the country and that Germany is ""crime riddled"" due to the influx of Syrian refugees. These statements are both false, as Germany's crime rate has not increased due to the influx of refugees and there is no evidence to support the claim that only ""bad"" Mexicans are coming to the United States. The post also accurately states that Trump has not toned down his hateful rhetoric and has no plans to start telling the truth."
0,WELFake Dataset,"Donald Trump claimed on Wednesday morning that he had  witnessed the horror and devastation  caused by Hurricane Harvey  first hand  during his visit to Texas earlier this week.After witnessing first hand the horror & devastation caused by Hurricane Harvey,my heart goes out even more so to the great people of Texas!  Donald J. Trump (@realDonaldTrump) August 30, 2017But just like everything out that comes out of Trump s mouth, this turned out to be just another one of his lies. When White House press secretary Sarah Huckabee Sanders was questioned about Trump s remark, she admitted that he was full of sh*t. He met with a number of local officials who are eating, sleeping, breathing the Harvey disaster,  Sanders said.  He talked extensively with the governor, who certainly is right in the midst of every bit of this, as well as the mayors from several of the local towns that were hit hardest. And detailed briefing information throughout the day yesterday talking to a lot of the people on the ground   that certain is a firsthand account. In truth, Trump never went anywhere near the hardest hit areas and never even met with a single victim of the hurricane. He visited Corpus Christi and gave a press conference with Texas Gov. Greg Abbott, where he climbed on top of a fire truck to brag about the crowd size because that s what he does.The reality is that the closest Trump got to  witnessing first hand the horror and devastation caused by Hurricane Harvey  was looking at a radar map.After witnessing first hand the horror & devastation caused by Hurricane Harvey, my heart goes out even more so to the great people of Texas!A post shared by President Donald J. Trump (@realdonaldtrump) on Aug 30, 2017 at 9:41am PDTRaise your hand if you re surprised. Nobody? Hmm, didn t think so.Featured image via Chip Somodevilla/Getty Images ",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 1,0," The post is factual because it is supported by evidence from the White House press secretary, Sarah Huckabee Sanders, who admitted that Trump did not visit the hardest hit areas or meet with any victims of the hurricane. Additionally, there is no evidence to support Trump's claim that he witnessed the horror and devastation caused by Hurricane Harvey firsthand."
0,WELFake Dataset,"Donald Trump thanked outgoing FBI Director James Comey for informing me, on three separate occasions, that I am not under investigation,  but it seems that The Donald is lying. The shocking firing of the man who was investigating Trump came just after the former FBI chief requested additional resources for the investigation  a sign that things were not going well for Trump and his accomplices. But you know what else is a sign that things aren t going well? The FBI just confirmed that they are investigating Trump directly despite his claims to the contrary.An open records request from The Sparrow Project reveals that there is an  active ongoing investigation  into Trump. The organization requested disclosure of any and all records, including investigative records, mentioning or referring to Donald J. Trump s statement on 27 July, 2016 [regarding Secretary Hillary Clinton s State Department emails],  Russia, if you re listening, I hope you re able to find the 30,000 emails that are missing,  and  I think you will probably be rewarded mightily by our press. The FBI dragged its heels on the request, prompting a lawsuit demanding that the FOIA request be fulfilled. The Bureau had initially refused to confirm nor deny the existence of any records related to the request, but that changed in the agency s legal response, which confirms an  active, ongoing investigation  and says the FBI is concerned that any release could  reasonably be expected to interfere with enforcement proceedings. It s worth noting that the requested records were not related to Trump s associates or Russian accomplices   the request solely related to him and his demand that Russia hack Hillary Clinton.Things are bad for the Russia administration   and they are only going to get much worse after Trump s attempt to interfere with the investigation.Featured image via Getty Images (Pool)",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 12,0," The post is factual because it is based on an open records request from The Sparrow Project that reveals that there is an ""active ongoing investigation"" into Trump. The FBI initially refused to confirm nor deny the existence of any records related to the request, but that changed in the agency's legal response, which confirms an ""active, ongoing investigation"" and says the FBI is concerned that any release could ""reasonably be expected to interfere with enforcement proceedings."""
0,WELFake Dataset,"Clear heart blockages with this powerful lemon and garlic mixture 
  Amy Goodrich Tags: cholesterol , heart blockages , natural remedies (NaturalNews) When your coronary arteries narrow, they fail to supply the heart with enough oxygen-rich blood. At first, this may result in chest pain and shortness of breath. However, when fatty substances continue to build up, a total blockage may cause a heart attack.In the United States, high levels of LDL cholesterol – also known as ""bad"" cholesterol – remain a major risk factor for cardiovascular disease and stroke. To avoid these sticky cholesterol build-ups, millions of Americans resort to cholesterol-lowering drugs .According to the Centers for Disease Control and Prevention (CDC), more than 33 percent of U.S. adults – or 78.1 million people aged 21 or older – are eligible for cholesterol-lowering medication or are already taking it. Unfortunately, most of these drugs come with a host of negative side-effects. Think of the whole statin debate that has been going on for quite a while now.If you are one of the millions of people struggling with high cholesterol levels, regular exercise, eating a heart-healthy diet and losing weight are all it takes to lower them. Below, you'll find three remedies using lemon and garlic that will help you to keep your arteries free and your heart healthy. Heart-friendly lemon and garlic mixture Heart remedy #1 1 cup apple cider vinegar 3 cups natural honey In a saucepan or pot, combine lemon juice, garlic juice, ginger juice and apple cider vinegar. Mix well and boil for half an hour or until approximately one cup of the liquid has evaporated. When cool, stir in honey and transfer to a glass bottle or jar. Store in the fridge. Every morning before breakfast take one tablespoon of the mixture. Heart remedy #2 6 lemons, peeled and cut into small pieces 30 cloves of garlic, peeled and chopped into small pieces 2 liters filtered water Add lemon and garlic pieces to a blender or food processor. Top with one-quarter to half of the water and blend. Pour the mixture into a pot and add the remaining filtered water. Bring to a boil and simmer for five minutes. Allow to cool and strain the liquid into a glass bottle or jar. Discard the residue and store the lemon garlic mixture in the fridge. Note: Do not pour the mixture into a plastic bottle as it may leach toxic compounds into your drink.For three weeks, drink 50 milliliters of the mixture daily. Then pause the remedy for a week, followed by another three weeks of a dose of 50 milliliters a day. Repeat the treatment every 6 months. Heart remedy #3 Method 3 is for you if you don't like the lemon garlic taste. It is similar to the second method, the only difference being that it has double the amount of water and a bigger serving size. 6 lemons, peeled and cut into small pieces 30 cloves of garlic, peeled and chopped into small pieces 4 liters filtered water Work in batches. Add half of the lemon and garlic pieces to a blender or food processor. Top with one liter of the water (or less if you have a small blender) and blend. Pour the mixture into a pot and add another liter of water. Repeat with the remaining lemon, garlic and water.Bring to a boil and simmer for another five minutes. Allow to cool and strain the liquid into a glass bottle or jar. Discard the residue and store the lemon garlic mixture in the fridge.For three weeks, drink one normal-sized glass of the mixture daily. Then pause the remedy for a week, followed by another three weeks of one glass a day. Repeat the treatment every 12 months.If you want, you can slightly warm the mixture to create a healing tea or pour over ice for a refreshing iced tea. Sources for this article include:",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",0.0,1, 12, 0,0, The post is disinformation because there is no scientific evidence to support the claim that lemon and garlic can clear heart blockages. The post also does not provide any sources to support its claims.
0,WELFake Dataset,"(Reuters) - Hurricane Irma threatens to knock out power to more than 4.1 million homes and businesses served by Florida Power & Light (FPL), affecting around nine million people based on the current storm track, the utility s chief executive said on Friday.  Everyone in Florida will be impacted in some way by this storm,  Eric Silagy said at a news conference, urging FPL customers to be prepared for a multiweek restoration process. FPL is the biggest power company in Florida serving almost half of the state s 20.6 million residents. Outages across the state will likely top 4.1 million customers since other utilities, including units of Duke Energy Corp, Southern Co and Emera Inc, will also suffer outages but have not yet estimated how many. Irma poses a significantly bigger menace to power supplies in Florida than Hurricane Harvey did in Texas because Irma is packing 150 mile-per-hour winds (240 km/h) that could down electric lines and close nuclear and other power plants.  This storm is unprecedented as far as strength and size. We are preparing for the worst and will likely have to rebuild parts of our service territory,  Silagy said, noting the kinds of winds expected could snap concrete poles. Irma s winds have rivaled the strongest for any hurricane in history in the Atlantic, whereas Harvey s damage came from record rainfall. Even as Houston flooded, the power stayed on for most, allowing citizens to use TV and radio to stay apprised of danger, or social media to call for help.  When Harvey made landfall in Texas it made it fully inland and weakened pretty quickly. Irma, however, could retain much of its strength,  said Jason Setree, a meteorologist at Commodity Weather Group. Irma has killed several people and devastated islands in the Caribbean.  Current forecasts put almost the entirety of the Florida peninsula in the path of the storm, which made landfall in the Caribbean with wind speeds of 185 mph. The threat of the Category 4 storm, the second highest rung on the Saffir-Simpson Hurricane Wind Scale, is grave enough that FPL plans to shut its two nuclear power plants in the state, and officials warned that it may have to rebuild parts of its power system, which could take weeks. One of those nuclear plants, Turkey Point, is located south of Miami near the southern tip of Florida, putting it near where Irma is expected to make landfall early Sunday morning. The other nuclear plant, St. Lucie, is on a barrier island on the east coast about 120 miles (193 km) north of Miami. Most Florida residents have not experienced a major storm since 2005, when total outages peaked around 3.6 million during Hurricane Wilma. Some of those outages lasted for weeks. Setree compared the projected path of Irma to Hurricane Matthew in 2016, which knocked out power to about 1.2 million FPL customers in October. FPL, a unit of Florida energy company NextEra Energy Inc, restored service to most customers affected by Matthew in just two days. In a statement this week, FPL estimated about half of its near five million customers - particularly in the trio of populous southeast counties Miami-Dade, Palm Beach and Broward - had not experienced a major hurricane since 2005. FPL said it had invested nearly $3 billion since 2006 to strengthen its grid, including placing 60 main power lines underground and installing nearly five million smart meters and other devices. Other utilities in the Sunshine State said in statements that they had also invested in intelligent, self-healing devices. Smart meters allow utilities to see outages as they occur, rather than waiting on customer calls, and utilities also use automated devices that can reenergize lines without damage that were taken offline because of contact with trees or other objects, said Jay Apt, director of the Carnegie Mellon Electricity Industry Center in Pittsburgh. Olivia Ross, a spokeswoman for CenterPoint Energy, which serves the greater Houston area, said these devices helped the utility keep the lights on for more people in the aftermath of Harvey as some issues were resolved remotely. But such devices can only do so much. Harvey s outages were limited to 312,000 customers, of which CenterPoint was responsible for about 109,000, as it quickly lost force after landfall and turned into a tropical storm. By contrast, Ross noted, Hurricane Ike in 2008 caused 2.1 million of CenterPoint s customers to lose power when it hit the Texas coast near Houston. ",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",1.0,1, 12, 12,1," The twitter post is factual because it is a direct quote from the chief executive of Florida Power & Light (FPL), Eric Silagy, who said that Hurricane Irma threatens to knock out power to more than 4.1 million homes and businesses served by FPL, affecting around nine million people based on the current storm track. The post also includes quotes from other experts, such as Jason Setree, a meteorologist at Commodity Weather Group, and Jay Apt, director of the Carnegie Mellon Electricity Industry Center in Pittsburgh, who both agree that Irma poses a significant threat to power supplies in Florida."
0,WELFake Dataset,"WASHINGTON (Reuters) - The Trump administration on Wednesday moved to amend the starting date of its proposed 90-day travel ban on people entering the United States from six Muslim-majority countries in a bid to keep its legal battle alive. The amendment appears intended to avoid the administration’s legal case at the U.S. Supreme Court becoming moot on grounds that parts of the executive order have expired. Challengers to the ban, who say the order is intended to discriminate against Muslims, have said in court papers that it should expire on Wednesday, 90 days after the executive order was due to take effect on March 16. A memo issued by the White House, as the Supreme Court considered two challenges to the ban, said parts of the order put on hold would not expire before they can go into effect, and the start date would be when court injunctions were lifted. The move is part of administration efforts to have the high court rule that the controversial ban should immediately go into effect after Trump’s first attempts to impose travel restrictions were blocked by lower courts.   Omar Jadwat, a lawyer with the American Civil Liberties Union, which has challenged the ban, said the need for the revision was a sign of the ban’s legal flaws. “And yet again, these revisions underline that the one thing the president has consistently wanted throughout is a Muslim ban,” he added. Lawsuits by Hawaii and Maryland challengers argued that the order violated federal immigration law and a section of the Constitution’s First Amendment, which prohibits the government favoring or disfavoring any particular religion. The Trump administration has said it is needed to protect national security. Soon after the memo was issued, Acting Solicitor General Jeff Wall filed court papers saying that it resolved “any doubt” about the order’s effective date.  If the case was moot, the nine justices would have no reason to rule on it and lower court rulings against the administration would remain in place. The Supreme Court on Tuesday gave the Trump administration more time to file papers responding to an appeals court ruling on Monday that upheld a block on the travel ban. The court’s action likely delayed any decision on administration requests for the ban to go into effect until at least next week.  Federal judges in Maryland and Hawaii blocked Trump’s 90-day ban on travelers from Libya, Iran, Somalia, Sudan, Syria and Yemen. The Hawaii judge also blocked a 120-day ban on refugees entering the United States. The 9th U.S. Circuit Court of Appeals largely upheld the Hawaii injunction on Monday. In the second case, the Richmond, Virginia-based 4th U.S. Circuit Court of Appeals, on May 25 upheld the Maryland judge’s ruling. ",US_politics,"Tell me if the following twitter post is factual or disinformation.Your answer will have 4 sections seperated by a "";"".Section 1 - a one number response of either ""1"" if it is factual or ""0"" if it is dissinformation.Section 2 - a level from 1-12 on how confident you are that your answer from Section 1 is correct.Section 3 - a level from 1-12 on how truthful the twitter post is.Section 4 - An explanation of why the post is fact or fake and why you gave the confidence level you did.Here is the twitter post:",1.0,1, 12, 12,1," The article is factual because it is a news report from Reuters, a reputable news organization. The article provides a detailed account of the Trump administration's efforts to amend the starting date of its proposed 90-day travel ban on people entering the United States from six Muslim-majority countries. The article also includes quotes from lawyers from both sides of the case, as well as from the Trump administration."
